"bookshop, bookstore, bookstall",0.76,shop,shop,shop,shop,shop,mercantile_establishment,place_of_business,establishment,structure,artifact
bottlecap,0.52,cap,cap,cap,cap,cap,cap,cap,top,covering,artifact
bow,0.3,weapon,weapon,weapon,weapon,weapon,weapon,instrument,device,instrumentality,artifact
"bow tie, bow-tie, bowtie",0.22,necktie,necktie,necktie,necktie,neckwear,garment,clothing,consumer_goods,commodity,artifact
"brass, memorial tablet, plaque",0.46,memorial,memorial,memorial,memorial,memorial,memorial,memorial,memorial,structure,artifact
"brassiere, bra, bandeau",0.22,undergarment,undergarment,undergarment,undergarment,undergarment,garment,clothing,consumer_goods,commodity,artifact
"breakwater, groin, groyne, mole, bulwark, seawall, jetty",0.18,barrier,barrier,barrier,barrier,barrier,barrier,barrier,obstruction,structure,artifact
"breastplate, aegis, egis",0.38,armor_plate,armor_plate,armor_plate,armor_plate,armor_plate,plate,shield,protective_covering,covering,artifact
broom,1.02,cleaning_implement,cleaning_implement,cleaning_implement,cleaning_implement,cleaning_implement,cleaning_implement,cleaning_implement,implement,instrumentality,artifact
"bucket, pail",0.24,vessel,vessel,vessel,vessel,vessel,vessel,vessel,container,instrumentality,artifact
buckle,0.76,fastener,fastener,fastener,fastener,fastener,fastener,restraint,device,instrumentality,artifact
bulletproof vest,0.5,body_armor,body_armor,body_armor,body_armor,body_armor,body_armor,armor,protective_covering,covering,artifact
"bullet train, bullet",0.62,passenger_train,passenger_train,passenger_train,passenger_train,passenger_train,train,public_transport,conveyance,instrumentality,artifact
"butcher shop, meat market",0.04,shop,shop,shop,shop,shop,mercantile_establishment,place_of_business,establishment,structure,artifact
"cab, hack, taxi, taxicab",0.28,car,car,car,car,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"caldron, cauldron",0.46,pot,pot,pot,pot,cooking_utensil,kitchen_utensil,utensil,implement,instrumentality,artifact
"candle, taper, wax light",0.48,lamp,lamp,lamp,lamp,lamp,lamp,source_of_illumination,device,instrumentality,artifact
cannon,0.4,gun,gun,gun,gun,gun,weapon,instrument,device,instrumentality,artifact
canoe,0.32,small_boat,small_boat,small_boat,boat,vessel,craft,vehicle,conveyance,instrumentality,artifact
"can opener, tin opener",0.74,opener,opener,opener,opener,opener,hand_tool,tool,implement,instrumentality,artifact
cardigan,0.84,sweater,sweater,sweater,sweater,sweater,garment,clothing,consumer_goods,commodity,artifact
car mirror,0.4,mirror,mirror,mirror,mirror,mirror,mirror,reflector,device,instrumentality,artifact
"carousel, carrousel, merry-go-round, roundabout, whirligig",0.84,ride,ride,ride,ride,ride,mechanical_device,mechanism,device,instrumentality,artifact
"carpenter's kit, tool kit",0.48,kit,kit,kit,kit,kit,kit,gear,equipment,instrumentality,artifact
carton,0.36,box,box,box,box,box,box,box,container,instrumentality,artifact
car wheel,0.34,wheel,wheel,wheel,wheel,machine,mechanical_device,mechanism,device,instrumentality,artifact
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.78,machine,machine,machine,machine,machine,machine,machine,device,instrumentality,artifact
cassette,1.4,container,container,container,container,container,container,container,container,instrumentality,artifact
cassette player,0.18,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,equipment,instrumentality,artifact
castle,0.7,fortification,fortification,fortification,fortification,fortification,fortification,fortification,defensive_structure,structure,artifact
catamaran,0.3,sailboat,sailboat,sailboat,sailing_vessel,vessel,craft,vehicle,conveyance,instrumentality,artifact
CD player,0.22,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,equipment,instrumentality,artifact
"cello, violoncello",0.48,bowed_stringed_instrument,bowed_stringed_instrument,bowed_stringed_instrument,bowed_stringed_instrument,bowed_stringed_instrument,stringed_instrument,musical_instrument,device,instrumentality,artifact
"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.24,radiotelephone,radiotelephone,radiotelephone,radiotelephone,radiotelephone,telephone,electronic_equipment,equipment,instrumentality,artifact
chain,0.5,ligament,ligament,ligament,ligament,ligament,ligament,attachment,connection,instrumentality,artifact
chainlink fence,0.56,fence,fence,fence,fence,fence,fence,barrier,obstruction,structure,artifact
"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.1,body_armor,body_armor,body_armor,body_armor,body_armor,body_armor,armor,protective_covering,covering,artifact
"chain saw, chainsaw",0.1,power_saw,power_saw,power_saw,power_saw,power_saw,power_tool,machine,device,instrumentality,artifact
chest,0.38,box,box,box,box,box,box,box,container,instrumentality,artifact
"chiffonier, commode",0.38,chest_of_drawers,chest_of_drawers,chest_of_drawers,chest_of_drawers,chest_of_drawers,chest_of_drawers,furniture,furnishing,instrumentality,artifact
"chime, bell, gong",0,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,musical_instrument,device,instrumentality,artifact
"china cabinet, china closet",1.04,cabinet,cabinet,cabinet,cabinet,cabinet,cabinet,furniture,furnishing,instrumentality,artifact
Christmas stocking,0.54,stocking,stocking,stocking,stocking,hosiery,footwear,clothing,consumer_goods,commodity,artifact
"church, church building",0.76,place_of_worship,place_of_worship,place_of_worship,place_of_worship,place_of_worship,place_of_worship,place_of_worship,building,structure,artifact
"cinema, movie theater, movie theatre, movie house, picture palace",0.14,theater,theater,theater,theater,theater,theater,theater,building,structure,artifact
"cleaver, meat cleaver, chopper",0.34,knife,knife,knife,edge_tool,cutter,cutting_implement,tool,implement,instrumentality,artifact
cliff dwelling,0.02,dwelling,dwelling,dwelling,dwelling,dwelling,dwelling,dwelling,housing,structure,artifact
cloak,0.14,covering,covering,covering,covering,covering,covering,covering,covering,covering,artifact
"clog, geta, patten, sabot",0.2,footwear,footwear,footwear,footwear,footwear,footwear,footwear,footwear,covering,artifact
cocktail shaker,0.14,shaker,shaker,shaker,shaker,shaker,shaker,shaker,container,instrumentality,artifact
coffee mug,0.38,mug,mug,mug,mug,mug,drinking_vessel,vessel,container,instrumentality,artifact
coffeepot,0.38,pot,pot,pot,pot,cooking_utensil,kitchen_utensil,utensil,implement,instrumentality,artifact
"coil, spiral, volute, whorl, helix",1,structure,structure,structure,structure,structure,structure,structure,structure,structure,artifact
combination lock,0.26,lock,lock,lock,lock,lock,fastener,restraint,device,instrumentality,artifact
"computer keyboard, keypad",0.3,data_input_device,data_input_device,data_input_device,data_input_device,data_input_device,peripheral,electronic_equipment,equipment,instrumentality,artifact
"confectionery, confectionary, candy store",0.84,shop,shop,shop,shop,shop,mercantile_establishment,place_of_business,establishment,structure,artifact
"container ship, containership, container vessel",0.42,cargo_ship,cargo_ship,cargo_ship,ship,vessel,craft,vehicle,conveyance,instrumentality,artifact
convertible,1.1,car,car,car,car,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"corkscrew, bottle screw",0.7,bottle_opener,bottle_opener,bottle_opener,bottle_opener,opener,hand_tool,tool,implement,instrumentality,artifact
"cornet, horn, trumpet, trump",0.32,brass,brass,brass,brass,brass,wind_instrument,musical_instrument,device,instrumentality,artifact
cowboy boot,0.5,boot,boot,boot,boot,boot,boot,boot,footwear,covering,artifact
"cowboy hat, ten-gallon hat",0.6,hat,hat,hat,hat,hat,headdress,clothing,consumer_goods,commodity,artifact
cradle,0.66,baby_bed,baby_bed,baby_bed,baby_bed,baby_bed,baby_bed,furniture,furnishing,instrumentality,artifact
crane,0.96,lifting_device,lifting_device,lifting_device,lifting_device,lifting_device,lifting_device,lifting_device,device,instrumentality,artifact
crash helmet,1.16,helmet,helmet,helmet,helmet,helmet,headdress,clothing,consumer_goods,commodity,artifact
crate,1.08,box,box,box,box,box,box,box,container,instrumentality,artifact
"crib, cot",0.76,baby_bed,baby_bed,baby_bed,baby_bed,baby_bed,baby_bed,furniture,furnishing,instrumentality,artifact
Crock Pot,0.42,cooker,cooker,cooker,cooker,cooking_utensil,kitchen_utensil,utensil,implement,instrumentality,artifact
croquet ball,0.46,ball,ball,ball,ball,ball,ball,game_equipment,equipment,instrumentality,artifact
crutch,1,staff,staff,staff,staff,staff,staff,stick,implement,instrumentality,artifact
cuirass,0.46,body_armor,body_armor,body_armor,body_armor,body_armor,body_armor,armor,protective_covering,covering,artifact
"dam, dike, dyke",0.4,barrier,barrier,barrier,barrier,barrier,barrier,barrier,obstruction,structure,artifact
desk,0.14,table,table,table,table,table,table,furniture,furnishing,instrumentality,artifact
desktop computer,0.6,personal_computer,personal_computer,personal_computer,personal_computer,digital_computer,computer,machine,device,instrumentality,artifact
"dial telephone, dial phone",0.56,telephone,telephone,telephone,telephone,telephone,telephone,electronic_equipment,equipment,instrumentality,artifact
"diaper, nappy, napkin",0.84,garment,garment,garment,garment,garment,garment,clothing,consumer_goods,commodity,artifact
digital clock,0.54,clock,clock,clock,clock,timepiece,measuring_instrument,instrument,device,instrumentality,artifact
digital watch,1.48,watch,watch,watch,watch,timepiece,measuring_instrument,instrument,device,instrumentality,artifact
"dining table, board",1.02,table,table,table,table,table,table,furniture,furnishing,instrumentality,artifact
"dishrag, dishcloth",0.16,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,fabric,artifact
"dishwasher, dish washer, dishwashing machine",0.06,white_goods,white_goods,white_goods,white_goods,home_appliance,appliance,durables,consumer_goods,commodity,artifact
"disk brake, disc brake",1.2,hydraulic_brake,hydraulic_brake,hydraulic_brake,hydraulic_brake,brake_system,brake,restraint,device,instrumentality,artifact
"dock, dockage, docking facility",0.22,landing,landing,landing,landing,landing,landing,landing,landing,structure,artifact
"dogsled, dog sled, dog sleigh",0.16,sled,sled,sled,sled,sled,sled,vehicle,conveyance,instrumentality,artifact
dome,0.28,roof,roof,roof,roof,roof,roof,roof,protective_covering,covering,artifact
"doormat, welcome mat",0.14,mat,mat,mat,mat,mat,mat,mat,floor_cover,covering,artifact
"drilling platform, offshore rig",1.3,drill_rig,drill_rig,drill_rig,drill_rig,drill_rig,rig,gear,equipment,instrumentality,artifact
"drum, membranophone, tympan",0.56,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,musical_instrument,device,instrumentality,artifact
drumstick,0.76,stick,stick,stick,stick,stick,stick,stick,implement,instrumentality,artifact
dumbbell,0.26,weight,weight,weight,weight,weight,weight,sports_equipment,equipment,instrumentality,artifact
Dutch oven,0.26,oven,oven,oven,kitchen_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
"electric fan, blower",0.3,fan,fan,fan,fan,fan,fan,fan,device,instrumentality,artifact
electric guitar,0.38,guitar,guitar,guitar,guitar,guitar,stringed_instrument,musical_instrument,device,instrumentality,artifact
electric locomotive,0.12,locomotive,locomotive,locomotive,locomotive,locomotive,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
entertainment center,0.42,wall_unit,wall_unit,wall_unit,wall_unit,wall_unit,wall_unit,furniture,furnishing,instrumentality,artifact
envelope,0.94,container,container,container,container,container,container,container,container,instrumentality,artifact
espresso maker,0.38,coffee_maker,coffee_maker,coffee_maker,kitchen_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
face powder,0.4,makeup,makeup,makeup,makeup,makeup,makeup,cosmetic,toiletry,instrumentality,artifact
"feather boa, boa",0.52,scarf,scarf,scarf,scarf,scarf,garment,clothing,consumer_goods,commodity,artifact
"file, file cabinet, filing cabinet",0.54,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,office_furniture,furniture,furnishing,instrumentality,artifact
fireboat,0.28,boat,boat,boat,boat,vessel,craft,vehicle,conveyance,instrumentality,artifact
"fire engine, fire truck",0.56,truck,truck,truck,truck,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"fire screen, fireguard",0.46,screen,screen,screen,screen,screen,screen,screen,protective_covering,covering,artifact
"flagpole, flagstaff",0.24,staff,staff,staff,staff,staff,staff,stick,implement,instrumentality,artifact
"flute, transverse flute",0.22,woodwind,woodwind,woodwind,woodwind,woodwind,wind_instrument,musical_instrument,device,instrumentality,artifact
folding chair,0.78,chair,chair,chair,chair,chair,seat,furniture,furnishing,instrumentality,artifact
football helmet,0.6,helmet,helmet,helmet,helmet,helmet,headdress,clothing,consumer_goods,commodity,artifact
forklift,0.14,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
fountain,0.56,structure,structure,structure,structure,structure,structure,structure,structure,structure,artifact
fountain pen,0.78,pen,pen,pen,pen,pen,pen,writing_implement,implement,instrumentality,artifact
four-poster,0.16,bed,bed,bed,bed,bed,bedroom_furniture,furniture,furnishing,instrumentality,artifact
freight car,1.2,car,car,car,car,car,car,wheeled_vehicle,container,instrumentality,artifact
"French horn, horn",0.62,brass,brass,brass,brass,brass,wind_instrument,musical_instrument,device,instrumentality,artifact
"frying pan, frypan, skillet",0.98,pan,pan,pan,pan,cooking_utensil,kitchen_utensil,utensil,implement,instrumentality,artifact
fur coat,0.2,coat,coat,coat,coat,overgarment,garment,clothing,consumer_goods,commodity,artifact
"garbage truck, dustcart",0.36,truck,truck,truck,truck,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"gasmask, respirator, gas helmet",0.18,mask,mask,mask,mask,mask,mask,mask,protective_covering,covering,artifact
"gas pump, gasoline pump, petrol pump, island dispenser",0.34,pump,pump,pump,pump,pump,mechanical_device,mechanism,device,instrumentality,artifact
goblet,0.32,glass,glass,glass,glass,glass,glass,glass,container,instrumentality,artifact
go-kart,0.76,motor_vehicle,motor_vehicle,motor_vehicle,motor_vehicle,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
golf ball,0.92,ball,ball,ball,ball,ball,ball,game_equipment,equipment,instrumentality,artifact
"golfcart, golf cart",0.6,golf_equipment,golf_equipment,golf_equipment,golf_equipment,golf_equipment,golf_equipment,sports_equipment,equipment,instrumentality,artifact
gondola,0.14,boat,boat,boat,boat,vessel,craft,vehicle,conveyance,instrumentality,artifact
"gong, tam-tam",0.48,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,musical_instrument,device,instrumentality,artifact
gown,0.8,dress,dress,dress,dress,dress,woman's_clothing,clothing,consumer_goods,commodity,artifact
"grand piano, grand",0.52,piano,piano,piano,piano,piano,keyboard_instrument,musical_instrument,device,instrumentality,artifact
"greenhouse, nursery, glasshouse",0.12,building,building,building,building,building,building,building,building,structure,artifact
"grille, radiator grille",0.58,grate,grate,grate,grate,grate,grate,barrier,obstruction,structure,artifact
"grocery store, grocery, food market, market",0.84,marketplace,marketplace,marketplace,marketplace,marketplace,mercantile_establishment,place_of_business,establishment,structure,artifact
guillotine,0.14,instrument_of_execution,instrument_of_execution,instrument_of_execution,instrument_of_execution,instrument_of_execution,instrument_of_execution,instrument,device,instrumentality,artifact
hair slide,0.18,clip,clip,clip,clip,clip,fastener,restraint,device,instrumentality,artifact
hair spray,0,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,instrumentality,artifact
half track,0.56,military_vehicle,military_vehicle,military_vehicle,military_vehicle,military_vehicle,military_vehicle,vehicle,conveyance,instrumentality,artifact
hammer,0.82,hand_tool,hand_tool,hand_tool,hand_tool,hand_tool,hand_tool,tool,implement,instrumentality,artifact
hamper,0.88,basket,basket,basket,basket,basket,basket,basket,container,instrumentality,artifact
"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.42,blower,blower,blower,blower,blower,blower,blower,device,instrumentality,artifact
"hand-held computer, hand-held microcomputer",0.26,portable_computer,portable_computer,portable_computer,personal_computer,digital_computer,computer,machine,device,instrumentality,artifact
"handkerchief, hankie, hanky, hankey",0.72,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,piece_of_cloth,fabric,artifact
"hard disc, hard disk, fixed disk",0.18,magnetic_disk,magnetic_disk,magnetic_disk,magnetic_disk,magnetic_disk,magnetic_disk,memory_device,device,instrumentality,artifact
"harmonica, mouth organ, harp, mouth harp",0.12,free-reed_instrument,free-reed_instrument,free-reed_instrument,free-reed_instrument,free-reed_instrument,wind_instrument,musical_instrument,device,instrumentality,artifact
harp,0.4,chordophone,chordophone,chordophone,chordophone,chordophone,stringed_instrument,musical_instrument,device,instrumentality,artifact
"harvester, reaper",1.02,farm_machine,farm_machine,farm_machine,farm_machine,farm_machine,farm_machine,machine,device,instrumentality,artifact
hatchet,0.06,ax,ax,ax,edge_tool,cutter,cutting_implement,tool,implement,instrumentality,artifact
holster,0.42,sheath,sheath,sheath,sheath,sheath,sheath,sheath,protective_covering,covering,artifact
"home theater, home theatre",0.2,theater,theater,theater,theater,theater,theater,theater,building,structure,artifact
honeycomb,1.52,framework,framework,framework,framework,framework,framework,framework,supporting_structure,structure,artifact
"hook, claw",1,mechanical_device,mechanical_device,mechanical_device,mechanical_device,mechanical_device,mechanical_device,mechanism,device,instrumentality,artifact
"hoopskirt, crinoline",1.62,skirt,skirt,skirt,skirt,skirt,garment,clothing,consumer_goods,commodity,artifact
"horizontal bar, high bar",0.12,gymnastic_apparatus,gymnastic_apparatus,gymnastic_apparatus,gymnastic_apparatus,gymnastic_apparatus,gymnastic_apparatus,sports_equipment,equipment,instrumentality,artifact
"horse cart, horse-cart",1.24,cart,cart,cart,cart,cart,wagon,wheeled_vehicle,container,instrumentality,artifact
hourglass,0.6,sandglass,sandglass,sandglass,sandglass,timepiece,measuring_instrument,instrument,device,instrumentality,artifact
iPod,0.18,stereo,stereo,stereo,stereo,reproducer,audio_system,electronic_equipment,equipment,instrumentality,artifact
"iron, smoothing iron",0.2,home_appliance,home_appliance,home_appliance,home_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
jack-o'-lantern,0.32,lantern,lantern,lantern,lantern,lantern,lamp,source_of_illumination,device,instrumentality,artifact
"jean, blue jean, denim",0.14,trouser,trouser,trouser,trouser,trouser,garment,clothing,consumer_goods,commodity,artifact
"jeep, landrover",0.36,car,car,car,car,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"jersey, T-shirt, tee shirt",0.22,shirt,shirt,shirt,shirt,shirt,garment,clothing,consumer_goods,commodity,artifact
jigsaw puzzle,0,puzzle,puzzle,puzzle,puzzle,puzzle,game,game_equipment,equipment,instrumentality,artifact
"jinrikisha, ricksha, rickshaw",0.16,cart,cart,cart,cart,cart,wagon,wheeled_vehicle,container,instrumentality,artifact
joystick,0.28,control,control,control,control,control,control,mechanism,device,instrumentality,artifact
kimono,0.28,robe,robe,robe,robe,robe,garment,clothing,consumer_goods,commodity,artifact
knee pad,0.2,protective_garment,protective_garment,protective_garment,protective_garment,protective_garment,protective_garment,clothing,consumer_goods,commodity,artifact
knot,0.4,fastener,fastener,fastener,fastener,fastener,fastener,restraint,device,instrumentality,artifact
"lab coat, laboratory coat",0.66,coat,coat,coat,coat,overgarment,garment,clothing,consumer_goods,commodity,artifact
ladle,0.8,vessel,vessel,vessel,vessel,vessel,vessel,vessel,container,instrumentality,artifact
"lampshade, lamp shade",0.56,shade,shade,shade,shade,shade,shade,shade,protective_covering,covering,artifact
"laptop, laptop computer",0.1,portable_computer,portable_computer,portable_computer,personal_computer,digital_computer,computer,machine,device,instrumentality,artifact
"lawn mower, mower",0.74,garden_tool,garden_tool,garden_tool,garden_tool,garden_tool,garden_tool,tool,implement,instrumentality,artifact
"lens cap, lens cover",0.48,cap,cap,cap,cap,cap,cap,cap,protective_covering,covering,artifact
"letter opener, paper knife, paperknife",0.56,knife,knife,knife,edge_tool,cutter,cutting_implement,tool,implement,instrumentality,artifact
library,0.48,building,building,building,building,building,building,building,building,structure,artifact
lifeboat,0.8,sea_boat,sea_boat,sea_boat,boat,vessel,craft,vehicle,conveyance,instrumentality,artifact
"lighter, light, igniter, ignitor",0.56,device,device,device,device,device,device,device,device,instrumentality,artifact
"limousine, limo",0.38,car,car,car,car,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"liner, ocean liner",0.68,passenger_ship,passenger_ship,passenger_ship,ship,vessel,craft,vehicle,conveyance,instrumentality,artifact
"lipstick, lip rouge",0.54,makeup,makeup,makeup,makeup,makeup,makeup,cosmetic,toiletry,instrumentality,artifact
Loafer,0.96,shoe,shoe,shoe,shoe,shoe,shoe,shoe,footwear,covering,artifact
lotion,0.3,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,instrumentality,artifact
"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.74,electro-acoustic_transducer,electro-acoustic_transducer,electro-acoustic_transducer,electro-acoustic_transducer,electro-acoustic_transducer,transducer,electrical_device,device,instrumentality,artifact
"loupe, jeweler's loupe",0.08,hand_glass,hand_glass,light_microscope,microscope,magnifier,scientific_instrument,instrument,device,instrumentality,artifact
"lumbermill, sawmill",0.16,factory,factory,factory,factory,factory,factory,plant,building_complex,structure,artifact
magnetic compass,0.68,compass,compass,compass,compass,compass,navigational_instrument,instrument,device,instrumentality,artifact
"mailbag, postbag",0.38,bag,bag,bag,bag,bag,bag,bag,container,instrumentality,artifact
"mailbox, letter box",0.24,box,box,box,box,box,box,box,container,instrumentality,artifact
maillot,0.4,tights,tights,tights,tights,hosiery,footwear,clothing,consumer_goods,commodity,artifact
"maillot, tank suit",0.1,swimsuit,swimsuit,swimsuit,swimsuit,swimsuit,garment,clothing,consumer_goods,commodity,artifact
manhole cover,0.2,top,top,top,top,top,top,top,top,covering,artifact
maraca,0.32,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,musical_instrument,device,instrumentality,artifact
"marimba, xylophone",0.04,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,musical_instrument,device,instrumentality,artifact
mask,0.08,covering,covering,covering,covering,covering,covering,covering,covering,covering,artifact
matchstick,0.18,stick,stick,stick,stick,stick,stick,stick,implement,instrumentality,artifact
maypole,0.12,post,post,post,post,upright,structural_member,support,device,instrumentality,artifact
"maze, labyrinth",0.18,system,system,system,system,system,system,system,system,instrumentality,artifact
measuring cup,0.58,measure,measure,measure,measure,measure,measure,measure,container,instrumentality,artifact
"medicine chest, medicine cabinet",0.04,cabinet,cabinet,cabinet,cabinet,cabinet,cabinet,furniture,furnishing,instrumentality,artifact
"megalith, megalithic structure",0.1,memorial,memorial,memorial,memorial,memorial,memorial,memorial,memorial,structure,artifact
"microphone, mike",0.12,electro-acoustic_transducer,electro-acoustic_transducer,electro-acoustic_transducer,electro-acoustic_transducer,electro-acoustic_transducer,transducer,electrical_device,device,instrumentality,artifact
"microwave, microwave oven",0.14,kitchen_appliance,kitchen_appliance,kitchen_appliance,kitchen_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
military uniform,0.06,uniform,uniform,uniform,uniform,uniform,uniform,clothing,consumer_goods,commodity,artifact
milk can,0.3,can,can,can,can,can,can,can,container,instrumentality,artifact
minibus,0.2,bus,bus,bus,bus,bus,bus,public_transport,conveyance,instrumentality,artifact
"miniskirt, mini",0.16,skirt,skirt,skirt,skirt,skirt,garment,clothing,consumer_goods,commodity,artifact
minivan,0.18,car,car,car,car,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
missile,0.14,rocket,rocket,rocket,rocket,rocket,rocket,vehicle,conveyance,instrumentality,artifact
mitten,0.12,glove,glove,glove,glove,glove,handwear,clothing,consumer_goods,commodity,artifact
mixing bowl,0.1,bowl,bowl,bowl,bowl,bowl,bowl,dish,container,instrumentality,artifact
"mobile home, manufactured home",0.34,housing,housing,housing,housing,housing,housing,housing,housing,structure,artifact
Model T,0.16,car,car,car,car,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
modem,0.18,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,equipment,instrumentality,artifact
monastery,0.74,religious_residence,religious_residence,religious_residence,religious_residence,religious_residence,residence,house,building,structure,artifact
monitor,0.64,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,equipment,instrumentality,artifact
moped,1.22,minibike,minibike,minibike,motorcycle,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
mortar,0.36,vessel,vessel,vessel,vessel,vessel,vessel,vessel,container,instrumentality,artifact
mortarboard,0.08,cap,cap,cap,cap,cap,headdress,clothing,consumer_goods,commodity,artifact
mosque,0.44,place_of_worship,place_of_worship,place_of_worship,place_of_worship,place_of_worship,place_of_worship,place_of_worship,building,structure,artifact
mosquito net,0.44,screen,screen,screen,screen,screen,screen,screen,protective_covering,covering,artifact
"motor scooter, scooter",0.5,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"mountain bike, all-terrain bike, off-roader",1.34,bicycle,bicycle,bicycle,bicycle,bicycle,bicycle,wheeled_vehicle,container,instrumentality,artifact
mountain tent,0.5,tent,tent,tent,tent,tent,tent,tent,shelter,structure,artifact
"mouse, computer mouse",1.12,electronic_device,electronic_device,electronic_device,electronic_device,electronic_device,electronic_device,electronic_device,device,instrumentality,artifact
mousetrap,0.5,trap,trap,trap,trap,trap,trap,trap,device,instrumentality,artifact
moving van,1.18,van,van,van,truck,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
muzzle,1.24,restraint,restraint,restraint,restraint,restraint,restraint,restraint,device,instrumentality,artifact
nail,0.7,fastener,fastener,fastener,fastener,fastener,fastener,restraint,device,instrumentality,artifact
neck brace,0.56,brace,brace,brace,brace,brace,brace,strengthener,device,instrumentality,artifact
necklace,0.18,jewelry,jewelry,jewelry,jewelry,jewelry,jewelry,jewelry,adornment,decoration,artifact
nipple,0.28,cap,cap,cap,cap,cap,cap,cap,top,covering,artifact
"notebook, notebook computer",0.26,portable_computer,portable_computer,portable_computer,personal_computer,digital_computer,computer,machine,device,instrumentality,artifact
obelisk,0.28,column,column,column,column,column,column,column,column,structure,artifact
"oboe, hautboy, hautbois",0.68,double-reed_instrument,double-reed_instrument,double-reed_instrument,beating-reed_instrument,woodwind,wind_instrument,musical_instrument,device,instrumentality,artifact
"ocarina, sweet potato",0.26,wind_instrument,wind_instrument,wind_instrument,wind_instrument,wind_instrument,wind_instrument,musical_instrument,device,instrumentality,artifact
"odometer, hodometer, mileometer, milometer",0.2,meter,meter,meter,meter,meter,measuring_instrument,instrument,device,instrumentality,artifact
oil filter,0.56,filter,filter,filter,filter,filter,filter,filter,device,instrumentality,artifact
"organ, pipe organ",0.1,keyboard_instrument,keyboard_instrument,keyboard_instrument,keyboard_instrument,keyboard_instrument,keyboard_instrument,musical_instrument,device,instrumentality,artifact
"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.74,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,equipment,instrumentality,artifact
overskirt,0.56,skirt,skirt,skirt,skirt,skirt,garment,clothing,consumer_goods,commodity,artifact
oxcart,0.78,cart,cart,cart,cart,cart,wagon,wheeled_vehicle,container,instrumentality,artifact
oxygen mask,0.18,breathing_device,breathing_device,breathing_device,breathing_device,breathing_device,breathing_device,breathing_device,device,instrumentality,artifact
packet,0.22,package,package,package,package,package,package,package,container,instrumentality,artifact
"paddle, boat paddle",0.92,oar,oar,oar,oar,oar,oar,oar,implement,instrumentality,artifact
